date,importexport_1 (MW),importexport_2 (MW),importexport_3 (MW),importexport_4 (MW),importexport_5 (MW)
1/22/2012 21:00,-735,-524,-107,-43,-732
1/22/2012 22:00,-881,-872,-41,-72,-865
1/22/2012 23:00,-1003,-953,-62,-18,-358
1/23/2012 0:00,-934,-1070,-26,-8,303
1/23/2012 1:00,-1100,-1028,-92,-12,146
1/23/2012 2:00,-875,-987,-88,-20,495
1/23/2012 3:00,-798,-776,-97,-4,481
1/23/2012 4:00,-1064,-542,-31,-102,467
1/23/2012 5:00,-1079,-687,-26,-56,371
1/23/2012 6:00,-976,-705,-34,-54,-434
1/23/2012 7:00,-854,-466,-92,-42,-120
1/23/2012 8:00,-891,-517,-109,-42,-157
1/23/2012 9:00,-1059,-884,-94,-44,-557
1/23/2012 10:00,-1206,-825,-121,3,-476
1/23/2012 11:00,-1162,-954,-37,3,-362
1/23/2012 12:00,-1222,-991,-33,60,-337
1/23/2012 13:00,-1133,-1143,-55,14,-605
1/23/2012 14:00,-1054,-1216,-72,-6,-742
1/23/2012 15:00,-1132,-1197,-67,-16,-479
1/23/2012 16:00,-1131,-1191,-62,-58,-947
1/23/2012 17:00,-884,-1192,-66,-74,-628
1/23/2012 18:00,-710,-1393,-72,-84,-676
1/23/2012 19:00,-888,-1043,-65,-82,-687
1/23/2012 20:00,-1023,-902,-58,-56,-938
1/23/2012 21:00,-1056,-509,-51,-80,-421
1/23/2012 22:00,-854,-424,-21,-128,-488
1/23/2012 23:00,-814,-610,-51,-88,14
1/24/2012 0:00,-823,-871,-17,20,48
1/24/2012 1:00,-780,-1081,-36,14,31
1/24/2012 2:00,-813,-1020,1,-6,214
1/24/2012 3:00,-799,-926,21,-12,-68
1/24/2012 4:00,-878,-871,19,-1,-314
1/24/2012 5:00,-1117,-1041,-16,-7,-1109
1/24/2012 6:00,-1000,-814,-45,56,-1182
1/24/2012 7:00,-1108,-577,-39,-95,-1477
1/24/2012 8:00,-808,-193,-75,-82,-1468
1/24/2012 9:00,-802,-215,-35,-68,-1505
1/24/2012 10:00,-635,-233,-34,-92,-1495
1/24/2012 11:00,-847,-199,-57,-78,-1502
1/24/2012 12:00,-858,-503,-71,-20,-1289
1/24/2012 13:00,-872,-854,-81,8,-1396
1/24/2012 14:00,-903,-903,-80,-29,-1432
1/24/2012 15:00,-643,-526,-59,-58,-1316
1/24/2012 16:00,-522,-584,-60,-72,-1501
1/24/2012 17:00,-655,-970,-64,-80,-1495
1/24/2012 18:00,-562,-972,-88,-35,-1449
1/24/2012 19:00,-495,-873,-70,-64,-1487
1/24/2012 20:00,-652,-893,-67,-66,-1448
1/24/2012 21:00,-519,-797,-40,0,-1385
1/24/2012 22:00,-290,-775,-1,2,-1375
1/24/2012 23:00,-52,-1168,-53,-74,-1357
1/25/2012 0:00,-461,-873,-7,-16,-1061
1/25/2012 1:00,-742,-855,-98,-13,-1408
1/25/2012 2:00,-832,-888,-22,-34,-1342
1/25/2012 3:00,-915,-835,-83,-10,-1326
1/25/2012 4:00,-912,-852,-87,-11,-1341
1/25/2012 5:00,-537,-624,-9,75,-761
1/25/2012 6:00,-100,-516,1,104,-936
1/25/2012 7:00,69,-484,-1,8,-643
1/25/2012 8:00,-163,-842,-2,74,-1076
1/25/2012 9:00,-243,-971,-34,-62,-1203
1/25/2012 10:00,-528,-938,-59,-60,-1174
1/25/2012 11:00,-489,-790,-57,-76,-934
1/25/2012 12:00,-449,-869,-60,-97,-435
1/25/2012 13:00,-496,-1094,-54,-94,-699
1/25/2012 14:00,-774,-1060,-54,-73,-1218
1/25/2012 15:00,-518,-613,-55,-80,-1238
1/25/2012 16:00,-582,-644,-76,-60,-1108
1/25/2012 17:00,-440,-879,-56,-2,-1206
1/25/2012 18:00,-501,-844,-16,-36,-1119
1/25/2012 19:00,-288,-640,-5,89,-1165
1/25/2012 20:00,-389,-515,4,10,-1172
1/25/2012 21:00,-242,-451,-75,14,-1127
1/25/2012 22:00,-364,-352,-2,-6,-1228
1/25/2012 23:00,-824,-763,1,69,-1295
1/26/2012 0:00,-966,-1061,-93,-26,-1338
1/26/2012 1:00,-1089,-1133,-123,-12,-1075
1/26/2012 2:00,-1100,-1099,-36,-72,-780
1/26/2012 3:00,-1032,-1210,-60,-75,-361
1/26/2012 4:00,-994,-1200,-47,-91,-198
1/26/2012 5:00,-998,-1129,-47,-98,-793
1/26/2012 6:00,-1067,-1004,12,-104,-366
1/26/2012 7:00,-765,-815,-52,-84,-249
1/26/2012 8:00,-910,-1067,-54,-86,-845
1/26/2012 9:00,-759,-784,-8,-63,-191
1/26/2012 10:00,-944,-1067,-45,-66,-321
1/26/2012 11:00,-976,-1235,-108,-23,-145
1/26/2012 12:00,-1035,-1285,-48,-59,-545
1/26/2012 13:00,-869,-1336,-43,-52,-587
1/26/2012 14:00,-852,-1407,-43,-65,-491
1/26/2012 15:00,-841,-1606,-44,-112,-1099
1/26/2012 16:00,-810,-1697,-48,-84,-1029
1/26/2012 17:00,-743,-1521,-104,-2,-870
1/26/2012 18:00,-1025,-1263,-46,-124,-745
1/26/2012 19:00,-876,-1246,-41,-120,-253
1/26/2012 20:00,-1061,-1421,-48,-52,-740
1/26/2012 21:00,-970,-1476,-46,-54,-591
1/26/2012 22:00,-889,-1227,-46,-30,232
1/26/2012 23:00,-828,-1348,-55,-67,431
1/27/2012 0:00,-872,-1342,-60,-84,548
1/27/2012 1:00,-780,-1429,-45,-88,549
1/27/2012 2:00,-821,-1384,-26,-136,708
1/27/2012 3:00,-892,-1294,68,-187,695
1/27/2012 4:00,-842,-1300,74,-177,690
1/27/2012 5:00,-936,-1244,64,-169,706
1/27/2012 6:00,-976,-1208,64,-160,765
1/27/2012 7:00,-1151,-1091,-6,-60,674
1/27/2012 8:00,-1097,-1303,30,-117,691
1/27/2012 9:00,-978,-1191,-34,-22,689
1/27/2012 10:00,-1140,-1272,-48,16,470
1/27/2012 11:00,-1177,-1148,-37,0,465
1/27/2012 12:00,-1215,-1077,8,-138,504
1/27/2012 13:00,-1221,-1028,11,-140,523
1/27/2012 14:00,-1145,-1040,30,-144,304
1/27/2012 15:00,-1139,-1115,-16,-137,185
1/27/2012 16:00,-1067,-1175,-24,-144,-269
1/27/2012 17:00,-871,-1410,-9,-150,-982
1/27/2012 18:00,-824,-1444,-48,-114,-993
1/27/2012 19:00,-975,-1328,-28,-134,-717
1/27/2012 20:00,-1078,-1153,-35,-106,-25
1/27/2012 21:00,-1109,-898,-3,-132,416
1/27/2012 22:00,-1190,-914,5,-106,613
1/27/2012 23:00,-1190,-991,5,-106,661
1/28/2012 0:00,-1152,-1035,-50,-80,396
1/28/2012 1:00,-1076,-1118,-32,-88,621
1/28/2012 2:00,-1141,-1071,-17,-92,720
1/28/2012 3:00,-1195,-991,1,-120,591
1/28/2012 4:00,-1099,-995,2,-124,590
1/28/2012 5:00,-1025,-1125,7,-108,580
1/28/2012 6:00,-1116,-1077,-34,-108,139
1/28/2012 7:00,-1082,-1054,-41,-138,59
1/28/2012 8:00,-857,-1062,0,-114,-192
1/28/2012 9:00,-896,-1262,-36,-133,-931
1/28/2012 10:00,-858,-1385,-7,-36,-1002
1/28/2012 11:00,-944,-1298,62,-50,-802
1/28/2012 12:00,-1065,-1380,76,-46,-1153
1/28/2012 13:00,-1113,-1388,77,-104,-1297
1/28/2012 14:00,-1207,-1313,-20,-82,-1403
1/28/2012 15:00,-1186,-1332,17,-128,-1486
1/28/2012 16:00,-1102,-1412,-48,-118,-1576
1/28/2012 17:00,-675,-1458,-34,-112,-1493
1/28/2012 18:00,-849,-1303,-43,-89,-1464
1/28/2012 19:00,-930,-1175,-34,-82,-1362
1/28/2012 20:00,-982,-1102,-20,-22,-1274
1/28/2012 21:00,-1160,-1100,-18,-5,-1467
1/28/2012 22:00,-1112,-1073,-8,54,-1203
1/28/2012 23:00,-1164,-964,23,-14,-685
1/29/2012 0:00,-1004,-1227,-42,-86,-628
1/29/2012 1:00,-962,-1202,-48,-92,-432
1/29/2012 2:00,-1071,-1117,-65,-88,-214
1/29/2012 3:00,-1002,-1141,-14,-22,-192
1/29/2012 4:00,-912,-1197,-34,-11,-910
1/29/2012 5:00,-869,-1316,-41,-86,-920
1/29/2012 6:00,-694,-1104,-31,-110,-767
1/29/2012 7:00,-792,-1004,-52,-87,-1214
1/29/2012 8:00,-637,-730,-90,-68,-1477
1/29/2012 9:00,-862,-604,-51,-88,-1501
1/29/2012 10:00,-1069,-726,-85,-4,-1417
1/29/2012 11:00,-1140,-820,-30,-96,-1257
1/29/2012 12:00,-1058,-836,-27,-124,-922
1/29/2012 13:00,-989,-946,-46,-106,-235
1/29/2012 14:00,-1082,-1265,28,-141,-1018
1/29/2012 15:00,-1065,-1102,40,-102,-581
1/29/2012 16:00,-1057,-1348,38,-154,-1380
1/29/2012 17:00,-855,-1374,-35,-109,-1459
1/29/2012 18:00,-880,-1321,-39,-76,-1492
1/29/2012 19:00,-995,-1221,-31,-24,-1454
1/29/2012 20:00,-1070,-1073,41,-30,-1309
1/29/2012 21:00,-1005,-790,31,-60,-514
1/29/2012 22:00,-928,-1013,20,-118,-308
1/29/2012 23:00,-967,-1138,-12,-98,-492
1/30/2012 0:00,-904,-1210,-6,-73,-147
1/30/2012 1:00,-1101,-1045,13,-116,21
1/30/2012 2:00,-1157,-1013,69,-148,50
1/30/2012 3:00,-1135,-1045,59,-136,109
1/30/2012 4:00,-1155,-987,63,-112,38
1/30/2012 5:00,-1097,-1096,61,-106,-35
1/30/2012 6:00,-1094,-1183,2,-12,-107
1/30/2012 7:00,-1090,-1361,-57,16,-539
1/30/2012 8:00,-967,-1179,-90,4,-684
1/30/2012 9:00,-1077,-1209,-38,-36,-606
1/30/2012 10:00,-884,-1260,-2,-6,-790
1/30/2012 11:00,-932,-1328,-62,0,-1184
1/30/2012 12:00,-946,-1333,-31,-4,-557
1/30/2012 13:00,-940,-1507,-53,-2,-622
1/30/2012 14:00,-698,-1422,-2,-10,-314
1/30/2012 15:00,-914,-1420,-41,2,-1095
1/30/2012 16:00,-1065,-1306,-1,-12,-1107
1/30/2012 17:00,-1118,-1261,0,-2,-1069
1/30/2012 18:00,-1010,-1317,0,37,-1108
1/30/2012 19:00,-833,-1362,2,0,-1141
1/30/2012 20:00,-670,-1310,2,-8,-1137
1/30/2012 21:00,-630,-1292,-1,0,-1160
1/30/2012 22:00,-781,-1111,1,5,-1111
1/30/2012 23:00,-709,-1360,3,22,-1087
1/31/2012 0:00,-883,-1365,1,72,-834
1/31/2012 1:00,-1019,-1247,4,-69,-844
1/31/2012 2:00,-1030,-1203,-37,-106,-769
1/31/2012 3:00,-1046,-1199,-49,-101,-735
1/31/2012 4:00,-988,-1220,-47,-90,-598
1/31/2012 5:00,-1050,-1165,-63,-50,-322
1/31/2012 6:00,-1265,-1020,-39,-46,-52
1/31/2012 7:00,-1275,-970,24,24,-140
1/31/2012 8:00,-1141,-1261,-14,-86,-383
1/31/2012 9:00,-1174,-1216,-84,-56,-167
1/31/2012 10:00,-1083,-1310,-42,-64,-264
1/31/2012 11:00,-1027,-1400,-57,-68,-382
1/31/2012 12:00,-981,-1449,-47,-72,-990
1/31/2012 13:00,-950,-1365,-2,-14,-609
1/31/2012 14:00,-892,-1431,-95,-28,-1138
1/31/2012 15:00,-911,-1596,-95,-28,-994
1/31/2012 16:00,-786,-1548,-83,-16,-431
1/31/2012 17:00,-715,-1605,-78,6,-553
1/31/2012 18:00,-743,-1520,-77,6,-313
1/31/2012 19:00,-862,-1400,-76,9,-155
1/31/2012 20:00,-1009,-1283,-79,-6,-96
1/31/2012 21:00,-814,-1409,-63,-52,-872
1/31/2012 22:00,-870,-1138,-31,8,-605
1/31/2012 23:00,-1085,-1004,-57,-74,-610
2/1/2012 0:00,-847,-1287,1,-130,-332
2/1/2012 1:00,-895,-1302,19,-146,-473
2/1/2012 2:00,-956,-1274,-19,-110,-536
2/1/2012 3:00,-922,-1196,19,-133,-237
2/1/2012 4:00,-1031,-1167,15,-142,-76
2/1/2012 5:00,-1006,-1249,2,-146,-752
2/1/2012 6:00,-1014,-1256,-58,-54,-1060
2/1/2012 7:00,-1214,-1153,-69,-58,-1159
2/1/2012 8:00,-886,-1235,-81,-14,-1368
2/1/2012 9:00,-1107,-1390,-109,-10,-1050
2/1/2012 10:00,-942,-1483,24,-134,-370
2/1/2012 11:00,-1001,-1416,29,-139,-196
2/1/2012 12:00,-909,-1565,56,-171,-148
2/1/2012 13:00,-896,-1465,75,-135,-83
2/1/2012 14:00,-756,-1419,-13,-25,-146
2/1/2012 15:00,-783,-1427,2,-28,-383
2/1/2012 16:00,-685,-1123,32,-80,-186
2/1/2012 17:00,-803,-1200,-8,-105,-752
2/1/2012 18:00,-1133,-1205,-14,-70,-1250
2/1/2012 19:00,-1082,-941,-8,-24,-1517
2/1/2012 20:00,-1149,-886,-24,-84,-974
2/1/2012 21:00,-1190,-714,-59,-66,-1057
2/1/2012 22:00,-995,-780,-24,-98,-681
2/1/2012 23:00,-1065,-1006,-15,-92,-999
2/2/2012 0:00,-808,-1277,-4,-82,-846
2/2/2012 1:00,-864,-1271,-20,-92,-534
2/2/2012 2:00,-918,-1175,-26,-98,-464
2/2/2012 3:00,-1013,-1051,18,-122,-372
2/2/2012 4:00,-1081,-987,72,-138,-261
2/2/2012 5:00,-962,-1016,4,-120,-137
2/2/2012 6:00,-1029,-1160,-19,-94,-1034
2/2/2012 7:00,-1023,-1015,-28,-106,-1272
2/2/2012 8:00,-976,-1075,-1,-104,-1456
2/2/2012 9:00,-970,-1149,29,-78,-1359
2/2/2012 10:00,-800,-1203,3,-75,-1444
2/2/2012 11:00,-754,-1251,-21,-80,-1472
2/2/2012 12:00,-856,-1024,-24,-80,-1346
2/2/2012 13:00,-1026,-586,16,-104,-1198
2/2/2012 14:00,-880,-764,80,-173,-1050
2/2/2012 15:00,-780,-870,81,-178,-1248
2/2/2012 16:00,-959,-813,-5,-119,-1503
2/2/2012 17:00,-1025,-724,67,-19,-1354
2/2/2012 18:00,-1020,-520,78,-4,-1458
2/2/2012 19:00,-891,-741,-18,-5,-1459
2/2/2012 20:00,-882,-936,-16,11,-1453
2/2/2012 21:00,-804,-1031,-31,-41,-1395
2/2/2012 22:00,-999,-1132,23,33,-1393
2/2/2012 23:00,-809,-1308,52,81,-576
2/3/2012 0:00,-876,-1147,55,86,-493
2/3/2012 1:00,-764,-1099,77,-28,-18
2/3/2012 2:00,-851,-1257,64,-42,515
2/3/2012 3:00,-935,-1245,76,-74,505
2/3/2012 4:00,-976,-1182,74,-92,-235
2/3/2012 5:00,-988,-1169,76,-97,-443
2/3/2012 6:00,-1013,-1082,-35,34,-555
2/3/2012 7:00,-998,-980,-4,-10,-896
2/3/2012 8:00,-976,-977,-7,4,-863
2/3/2012 9:00,-1029,-936,71,112,-365
2/3/2012 10:00,-865,-407,59,126,-578
2/3/2012 11:00,-972,-657,77,61,-342
2/3/2012 12:00,-1091,-848,-57,99,-898
2/3/2012 13:00,-1156,-927,-1,-26,-713
2/3/2012 14:00,-826,-1048,73,18,-115
2/3/2012 15:00,-957,-1400,79,19,-27
2/3/2012 16:00,-796,-1180,55,27,-581
2/3/2012 17:00,-640,-867,-19,18,-918
2/3/2012 18:00,-715,-629,-8,61,-435
2/3/2012 19:00,-763,-434,-10,93,31
2/3/2012 20:00,-1042,-674,-10,91,-943
2/3/2012 21:00,-1139,-807,-9,93,-513
2/3/2012 22:00,-1027,-1114,73,47,115
2/3/2012 23:00,-1046,-1123,78,-8,708
2/4/2012 0:00,-942,-1252,80,-20,907
2/4/2012 1:00,-965,-1180,36,1,1018
2/4/2012 2:00,-1102,-1100,75,-120,998
2/4/2012 3:00,-1032,-1082,76,-104,1000
2/4/2012 4:00,-1104,-1062,78,-136,1030
2/4/2012 5:00,-1158,-1013,79,-163,776
2/4/2012 6:00,-1140,-896,77,-159,232
2/4/2012 7:00,-1133,-628,74,-176,235
2/4/2012 8:00,-925,-909,39,-108,-487
2/4/2012 9:00,-764,-964,-39,-76,-7
2/4/2012 10:00,-924,-909,38,-112,-710
2/4/2012 11:00,-924,-990,18,-75,-880
2/4/2012 12:00,-1123,-868,-104,-9,-936
2/4/2012 13:00,-1005,-965,-61,-17,-942
2/4/2012 14:00,-991,-1034,-101,2,-953
2/4/2012 15:00,-1137,-1051,-97,-5,-1145
2/4/2012 16:00,-1085,-911,-8,-46,-1159
2/4/2012 17:00,-1009,-875,-7,-72,-1211
2/4/2012 18:00,-992,-1020,-45,-20,-1247
2/4/2012 19:00,-1000,-964,-86,-18,-1252
2/4/2012 20:00,-1018,-586,-61,-2,-1250
2/4/2012 21:00,-1251,-793,-60,-36,-1232
2/4/2012 22:00,-1103,-943,16,-138,-1180
2/4/2012 23:00,-1041,-1107,-16,-92,-1040
2/5/2012 0:00,-836,-1173,13,-112,-552
2/5/2012 1:00,-1001,-1220,54,-136,-739
2/5/2012 2:00,-1012,-1196,41,-142,-649
2/5/2012 3:00,-985,-1231,74,-178,-529
2/5/2012 4:00,-1005,-1162,14,-102,-1059
2/5/2012 5:00,-991,-1028,-57,-44,-1338
2/5/2012 6:00,-974,-826,-22,-9,-1384
2/5/2012 7:00,-891,-607,44,-84,-1455
2/5/2012 8:00,-915,-496,77,-132,-1443
2/5/2012 9:00,-1021,-573,-44,-56,-1125
2/5/2012 10:00,-1178,-559,-59,-54,-1250
2/5/2012 11:00,-1147,-650,-61,-52,-1351
2/5/2012 12:00,-1099,-885,-50,-59,-1281
2/5/2012 13:00,-1162,-1095,-68,-40,-1381
2/5/2012 14:00,-1207,-1110,6,-61,-1394
2/5/2012 15:00,-1065,-1039,78,-166,-1404
2/5/2012 16:00,-1075,-769,81,-186,-1432
2/5/2012 17:00,-803,-669,-3,-105,-1317
2/5/2012 18:00,-910,-830,75,-124,-1318
2/5/2012 19:00,-720,-1022,4,-104,-1433
2/5/2012 20:00,-726,-857,-13,2,-1426
2/5/2012 21:00,-789,-1058,-83,-16,-1423
2/5/2012 22:00,-554,-1195,-84,7,-1442
2/5/2012 23:00,-963,-1159,-35,-56,-1046
2/6/2012 0:00,-759,-1251,23,-54,-1031
2/6/2012 1:00,-853,-1260,-49,-57,-977
2/6/2012 2:00,-740,-1096,-111,14,-708
2/6/2012 3:00,-627,-1007,-78,62,-575
2/6/2012 4:00,-778,-1142,-75,-22,-695
2/6/2012 5:00,-808,-1204,-95,75,-1077
2/6/2012 6:00,-792,-910,-9,4,-1322
2/6/2012 7:00,-799,-662,-46,1,-1423
2/6/2012 8:00,-1002,-701,-43,-68,-1365
2/6/2012 9:00,-798,-880,-62,-68,-1367
2/6/2012 10:00,-648,-797,-65,-60,-1423
2/6/2012 11:00,-667,-705,-64,-64,-1323
2/6/2012 12:00,-698,-783,-60,17,-1064
2/6/2012 13:00,-820,-900,-20,-81,-1182
2/6/2012 14:00,-956,-1025,-53,-59,-1509
2/6/2012 15:00,-856,-638,-59,-56,-1359
2/6/2012 16:00,-761,-876,-101,-13,-1536
2/6/2012 17:00,-413,-788,-53,-78,-1428
2/6/2012 18:00,-689,-955,-33,-30,-1476
2/6/2012 19:00,-551,-867,-44,-56,-1535
2/6/2012 20:00,-634,-898,-3,-68,-1558
2/6/2012 21:00,-683,-822,-106,-12,-1565
2/6/2012 22:00,-512,-972,-95,-4,-1563
2/6/2012 23:00,-403,-1187,-106,24,-1352
2/7/2012 0:00,-276,-1113,-83,67,-943
2/7/2012 1:00,-521,-1092,-76,10,-1094
2/7/2012 2:00,-666,-1156,-80,-26,-1001
2/7/2012 3:00,-526,-943,-106,39,-257
2/7/2012 4:00,-625,-916,-98,34,-69
2/7/2012 5:00,-727,-1038,-103,72,-859
2/7/2012 6:00,-390,-827,-103,14,-845
2/7/2012 7:00,-487,-540,-30,-2,-631
2/7/2012 8:00,-157,-819,-109,4,-865
2/7/2012 9:00,-64,-978,-98,-8,-1293
2/7/2012 10:00,-36,-1143,-96,-12,-1292
2/7/2012 11:00,70,-1029,-101,6,-1074
2/7/2012 12:00,-88,-628,-113,4,-1392
2/7/2012 13:00,-118,-540,-108,-14,-1180
2/7/2012 14:00,-174,-564,-100,-8,-645
2/7/2012 15:00,-177,-854,-113,4,-769
2/7/2012 16:00,-158,-969,-9,-15,-627
2/7/2012 17:00,-121,-1197,-25,-14,-972
2/7/2012 18:00,-359,-1059,-78,-32,-1084
2/7/2012 19:00,-293,-722,-34,-40,-999
2/7/2012 20:00,-343,-611,-59,6,-1125
2/7/2012 21:00,-495,-529,-4,-56,-1301
2/7/2012 22:00,-302,-834,-88,-8,-1351
2/7/2012 23:00,-211,-626,-112,29,-1245
2/8/2012 0:00,-360,-698,-116,71,-1030
2/8/2012 1:00,-583,-744,-63,-38,-1172
2/8/2012 2:00,-550,-759,-67,-10,-1163
2/8/2012 3:00,-471,-703,-108,28,-865
2/8/2012 4:00,-341,-581,-112,62,-458
2/8/2012 5:00,-327,-875,-105,67,-1055
2/8/2012 6:00,-207,-847,-110,0,-1192
2/8/2012 7:00,-295,-616,-34,-94,-1156
2/8/2012 8:00,-286,-541,-24,-103,-1283
2/8/2012 9:00,-530,-790,-33,-96,-1423
2/8/2012 10:00,-684,-740,23,-112,-1425
2/8/2012 11:00,-495,-679,50,-130,-1421
2/8/2012 12:00,-506,-453,52,-136,-1135
2/8/2012 13:00,-474,-403,43,-130,-672
2/8/2012 14:00,-930,-888,18,-148,-1239
2/8/2012 15:00,-1249,-1159,19,-144,-1433
2/8/2012 16:00,-1064,-860,-29,-130,-1297
2/8/2012 17:00,-828,-1166,66,-152,-1190
2/8/2012 18:00,-631,-1286,36,-140,-1182
2/8/2012 19:00,-419,-1221,53,-115,-1179
2/8/2012 20:00,-891,-1060,58,-134,-1177
2/8/2012 21:00,-749,-822,19,-97,-1185
2/8/2012 22:00,-672,-976,24,-117,-1323
2/8/2012 23:00,-777,-1229,-6,8,-1262
2/9/2012 0:00,-487,-1092,-15,-70,-498
2/9/2012 1:00,-462,-1137,-10,-106,-1136
2/9/2012 2:00,-386,-987,8,-137,-640
2/9/2012 3:00,-570,-1184,-112,-14,-664
2/9/2012 4:00,-754,-1078,-109,22,-1144
2/9/2012 5:00,-598,-906,24,-94,-1070
2/9/2012 6:00,-687,-793,-32,-92,-1154
2/9/2012 7:00,-800,-605,19,-92,-1164
2/9/2012 8:00,-248,-846,-30,-82,-1202
2/9/2012 9:00,-440,-705,16,-128,-1175
2/9/2012 10:00,-654,-577,8,-140,-1296
2/9/2012 11:00,-716,-683,-33,-108,-1504
2/9/2012 12:00,-739,-754,6,-124,-1510
2/9/2012 13:00,-693,-864,-72,-66,-1516
2/9/2012 14:00,-803,-857,-73,-59,-1512
2/9/2012 15:00,-926,-650,-36,-83,-1519
2/9/2012 16:00,-598,-437,-30,-56,-1516
2/9/2012 17:00,-509,-742,-39,-15,-1510
2/9/2012 18:00,-529,-898,-67,-43,-1385
2/9/2012 19:00,-603,-540,-83,-38,-1391
2/9/2012 20:00,-593,-241,-98,-13,-1511
2/9/2012 21:00,-376,-187,-104,-31,-1457
2/9/2012 22:00,-137,-506,-41,-66,-1421
2/9/2012 23:00,74,-837,-119,-3,-1272
2/10/2012 0:00,-152,-647,-46,12,-1297
2/10/2012 1:00,-393,-671,-23,16,-1217
2/10/2012 2:00,-577,-964,-13,-86,-1239
2/10/2012 3:00,-679,-1048,75,-104,-1285
2/10/2012 4:00,-675,-1080,54,-155,-1287
2/10/2012 5:00,-605,-1044,-34,-105,-1273
2/10/2012 6:00,-552,-989,-1,-119,-1079
2/10/2012 7:00,-625,-518,-19,-10,-1174
2/10/2012 8:00,-721,-675,-27,75,-1173
2/10/2012 9:00,-426,-696,-76,-26,-1307
2/10/2012 10:00,-455,-701,-76,-39,-1383
2/10/2012 11:00,-365,-578,-43,-59,-1395
2/10/2012 12:00,-289,-502,-20,-14,-1358
2/10/2012 13:00,-404,-470,-73,-39,-1555
2/10/2012 14:00,-345,-499,-84,-38,-1616
2/10/2012 15:00,-361,-470,-84,-40,-1615
2/10/2012 16:00,-279,-415,-6,3,-1566
2/10/2012 17:00,-39,-472,1,3,-1614
2/10/2012 18:00,-132,-246,-2,1,-1617
2/10/2012 19:00,-240,-204,-1,1,-1613
2/10/2012 20:00,-433,-239,-84,1,-1590
2/10/2012 21:00,-665,-243,-81,-9,-1592
2/10/2012 22:00,-469,-237,-83,-3,-1606
2/10/2012 23:00,-574,-553,-1,24,-1310
2/11/2012 0:00,-779,-752,0,-40,-1108
2/11/2012 1:00,-1194,-1011,-67,-41,-1322
2/11/2012 2:00,-1236,-1034,-27,-78,-1395
2/11/2012 3:00,-1355,-1010,28,-88,-1372
2/11/2012 4:00,-1352,-966,-21,-22,-1020
2/11/2012 5:00,-1264,-1334,65,-86,-1057
2/11/2012 6:00,-1227,-1384,2,-21,-1041
2/11/2012 7:00,-1248,-975,11,-117,-1310
2/11/2012 8:00,-1075,-705,-14,-72,-806
2/11/2012 9:00,-1087,-1043,-47,-11,-1254
2/11/2012 10:00,-821,-877,-47,-5,-1025
2/11/2012 11:00,-664,-913,-72,-31,-894
2/11/2012 12:00,-607,-914,-15,-11,-1154
2/11/2012 13:00,-590,-728,-112,-5,-1515
2/11/2012 14:00,-422,-563,-5,-16,-1538
2/11/2012 15:00,-476,-474,-93,11,-1538
2/11/2012 16:00,-497,-400,-7,-7,-1537
2/11/2012 17:00,-394,-460,-96,-3,-1278
2/11/2012 18:00,-509,-715,-66,-58,-1520
2/11/2012 19:00,-345,-782,-98,-12,-1526
2/11/2012 20:00,-743,-866,-98,-24,-1296
2/11/2012 21:00,-1016,-816,-7,-116,-1266
2/11/2012 22:00,-973,-817,17,-93,-1134
2/11/2012 23:00,-785,-930,-70,-77,-551
2/12/2012 0:00,-1202,-976,5,-78,-1201
2/12/2012 1:00,-1463,-986,46,-164,-682
2/12/2012 2:00,-1287,-1212,49,-183,-374
2/12/2012 3:00,-1419,-1021,22,-156,-679
2/12/2012 4:00,-1349,-1016,20,-130,-329
2/12/2012 5:00,-1254,-960,19,-40,-820
2/12/2012 6:00,-1240,-956,31,-78,-1521
2/12/2012 7:00,-985,-511,78,-144,-1334
2/12/2012 8:00,-943,-518,64,-178,-1256
2/12/2012 9:00,-942,-494,74,-186,-1130
2/12/2012 10:00,-800,-610,-20,-104,-1503
2/12/2012 11:00,-862,-798,-23,-98,-1348
2/12/2012 12:00,-814,-588,-18,-98,-1535
2/12/2012 13:00,-814,-327,-42,-80,-1531
2/12/2012 14:00,-1043,-441,-59,-88,-1511
2/12/2012 15:00,-1122,-685,-67,-70,-1329
2/12/2012 16:00,-1097,-573,-80,-38,-1526
2/12/2012 17:00,-941,-711,-35,-76,-1482
2/12/2012 18:00,-694,-815,9,-120,-1481
2/12/2012 19:00,-598,-699,-3,-115,-1513
2/12/2012 20:00,-695,-707,41,-108,-1519
2/12/2012 21:00,-662,-717,-49,-70,-1534
2/12/2012 22:00,-428,-753,-9,-70,-1594
2/12/2012 23:00,-443,-878,-32,-80,-1251
2/13/2012 0:00,-333,-781,-31,-88,-716
2/13/2012 1:00,-572,-729,-93,-18,-828
2/13/2012 2:00,-714,-789,-3,-116,-966
2/13/2012 3:00,-903,-1053,-5,-128,-1237
2/13/2012 4:00,-992,-925,-47,-70,-905
2/13/2012 5:00,-934,-1009,-3,-118,-1051
2/13/2012 6:00,-710,-963,32,-64,-1333
2/13/2012 7:00,-644,-914,-35,-90,-1348
2/13/2012 8:00,-667,-701,-37,-26,-1049
2/13/2012 9:00,-982,-582,-95,-20,-1342
2/13/2012 10:00,-973,-414,-25,-108,-1371
2/13/2012 11:00,-866,-321,-79,-31,-852
2/13/2012 12:00,-1093,-778,-28,-45,-1392
2/13/2012 13:00,-967,-534,-19,-49,-1427
